I9_DX,CCS,CCS_lvl1,CCS_lvl2,CCS_lvl3,CCS_lvl4
V401,DX654,DX-5,DX-5.5,DX-5.5.1,NA
29900,DX655,DX-5,DX-5.6,DX-5.6.3,NA
29901,DX655,DX-5,DX-5.6,DX-5.6.3,NA
29910,DX655,DX-5,DX-5.6,DX-5.6.3,NA
29911,DX655,DX-5,DX-5.6,DX-5.6.3,NA
29980,DX655,DX-5,DX-5.6,DX-5.6.3,NA
29981,DX655,DX-5,DX-5.6,DX-5.6.3,NA
29990,DX655,DX-5,DX-5.6,DX-5.6.3,NA
29991,DX655,DX-5,DX-5.6,DX-5.6.3,NA
30720,DX655,DX-5,DX-5.6,DX-5.6.4,NA
30721,DX655,DX-5,DX-5.6,DX-5.6.4,NA
30722,DX655,DX-5,DX-5.6,DX-5.6.4,NA
30723,DX655,DX-5,DX-5.6,DX-5.6.4,NA
3073,DX655,DX-5,DX-5.6,DX-5.6.2,NA
3076,DX655,DX-5,DX-5.6,DX-5.6.1,NA
3077,DX655,DX-5,DX-5.6,DX-5.6.1,NA
30921,DX655,DX-5,DX-5.6,DX-5.6.2,NA
31323,DX655,DX-5,DX-5.6,DX-5.6.2,NA
31389,DX655,DX-5,DX-5.6,DX-5.6.2,NA
3139,DX655,DX-5,DX-5.6,DX-5.6.2,NA
31230,DX656,DX-5,DX-5.7,NA,NA
31231,DX656,DX-5,DX-5.7,NA,NA
31232,DX656,DX-5,DX-5.7,NA,NA
31233,DX656,DX-5,DX-5.7,NA,NA
31234,DX656,DX-5,DX-5.7,NA,NA
31235,DX656,DX-5,DX-5.7,NA,NA
31239,DX656,DX-5,DX-5.7,NA,NA
29383,DX657,DX-5,DX-5.8,DX-5.8.2,NA
29600,DX657,DX-5,DX-5.8,DX-5.8.1,NA
29601,DX657,DX-5,DX-5.8,DX-5.8.1,NA
29602,DX657,DX-5,DX-5.8,DX-5.8.1,NA
29603,DX657,DX-5,DX-5.8,DX-5.8.1,NA
29604,DX657,DX-5,DX-5.8,DX-5.8.1,NA
29605,DX657,DX-5,DX-5.8,DX-5.8.1,NA
29606,DX657,DX-5,DX-5.8,DX-5.8.1,NA
29610,DX657,DX-5,DX-5.8,DX-5.8.1,NA
29611,DX657,DX-5,DX-5.8,DX-5.8.1,NA
29612,DX657,DX-5,DX-5.8,DX-5.8.1,NA
29613,DX657,DX-5,DX-5.8,DX-5.8.1,NA
29614,DX657,DX-5,DX-5.8,DX-5.8.1,NA
29615,DX657,DX-5,DX-5.8,DX-5.8.1,NA
29616,DX657,DX-5,DX-5.8,DX-5.8.1,NA
29620,DX657,DX-5,DX-5.8,DX-5.8.2,NA
29621,DX657,DX-5,DX-5.8,DX-5.8.2,NA
29622,DX657,DX-5,DX-5.8,DX-5.8.2,NA
29623,DX657,DX-5,DX-5.8,DX-5.8.2,NA
29624,DX657,DX-5,DX-5.8,DX-5.8.2,NA
29625,DX657,DX-5,DX-5.8,DX-5.8.2,NA
29626,DX657,DX-5,DX-5.8,DX-5.8.2,NA
29630,DX657,DX-5,DX-5.8,DX-5.8.2,NA
29631,DX657,DX-5,DX-5.8,DX-5.8.2,NA
29632,DX657,DX-5,DX-5.8,DX-5.8.2,NA
29633,DX657,DX-5,DX-5.8,DX-5.8.2,NA
29634,DX657,DX-5,DX-5.8,DX-5.8.2,NA
29635,DX657,DX-5,DX-5.8,DX-5.8.2,NA
29636,DX657,DX-5,DX-5.8,DX-5.8.2,NA
29640,DX657,DX-5,DX-5.8,DX-5.8.1,NA
29641,DX657,DX-5,DX-5.8,DX-5.8.1,NA
29642,DX657,DX-5,DX-5.8,DX-5.8.1,NA
29643,DX657,DX-5,DX-5.8,DX-5.8.1,NA
29644,DX657,DX-5,DX-5.8,DX-5.8.1,NA
29645,DX657,DX-5,DX-5.8,DX-5.8.1,NA
29646,DX657,DX-5,DX-5.8,DX-5.8.1,NA
29650,DX657,DX-5,DX-5.8,DX-5.8.1,NA
29651,DX657,DX-5,DX-5.8,DX-5.8.1,NA
29652,DX657,DX-5,DX-5.8,DX-5.8.1,NA
29653,DX657,DX-5,DX-5.8,DX-5.8.1,NA
29654,DX657,DX-5,DX-5.8,DX-5.8.1,NA
29655,DX657,DX-5,DX-5.8,DX-5.8.1,NA
29656,DX657,DX-5,DX-5.8,DX-5.8.1,NA
29660,DX657,DX-5,DX-5.8,DX-5.8.1,NA
29661,DX657,DX-5,DX-5.8,DX-5.8.1,NA
29662,DX657,DX-5,DX-5.8,DX-5.8.1,NA
29663,DX657,DX-5,DX-5.8,DX-5.8.1,NA
29664,DX657,DX-5,DX-5.8,DX-5.8.1,NA
29665,DX657,DX-5,DX-5.8,DX-5.8.1,NA
29666,DX657,DX-5,DX-5.8,DX-5.8.1,NA
2967,DX657,DX-5,DX-5.8,DX-5.8.1,NA
29680,DX657,DX-5,DX-5.8,DX-5.8.1,NA
29681,DX657,DX-5,DX-5.8,DX-5.8.1,NA
29682,DX657,DX-5,DX-5.8,DX-5.8.1,NA
29689,DX657,DX-5,DX-5.8,DX-5.8.1,NA
29690,DX657,DX-5,DX-5.8,DX-5.8.1,NA
29699,DX657,DX-5,DX-5.8,DX-5.8.1,NA
3004,DX657,DX-5,DX-5.8,DX-5.8.2,NA
311,DX657,DX-5,DX-5.8,DX-5.8.2,NA
3010,DX658,DX-5,DX-5.9,NA,NA
30110,DX658,DX-5,DX-5.9,NA,NA
30111,DX658,DX-5,DX-5.9,NA,NA
30112,DX658,DX-5,DX-5.9,NA,NA
30113,DX658,DX-5,DX-5.9,NA,NA
30120,DX658,DX-5,DX-5.9,NA,NA
30121,DX658,DX-5,DX-5.9,NA,NA
30122,DX658,DX-5,DX-5.9,NA,NA
3013,DX658,DX-5,DX-5.9,NA,NA
3014,DX658,DX-5,DX-5.9,NA,NA
30150,DX658,DX-5,DX-5.9,NA,NA
30151,DX658,DX-5,DX-5.9,NA,NA
30159,DX658,DX-5,DX-5.9,NA,NA
3016,DX658,DX-5,DX-5.9,NA,NA
3017,DX658,DX-5,DX-5.9,NA,NA
30181,DX658,DX-5,DX-5.9,NA,NA
30182,DX658,DX-5,DX-5.9,NA,NA
30183,DX658,DX-5,DX-5.9,NA,NA
30184,DX658,DX-5,DX-5.9,NA,NA
30189,DX658,DX-5,DX-5.9,NA,NA
3019,DX658,DX-5,DX-5.9,NA,NA
29381,DX659,DX-5,DX-5.10,NA,NA
29382,DX659,DX-5,DX-5.10,NA,NA
29500,DX659,DX-5,DX-5.10,NA,NA
29501,DX659,DX-5,DX-5.10,NA,NA
29502,DX659,DX-5,DX-5.10,NA,NA
29503,DX659,DX-5,DX-5.10,NA,NA
29504,DX659,DX-5,DX-5.10,NA,NA
29505,DX659,DX-5,DX-5.10,NA,NA
29510,DX659,DX-5,DX-5.10,NA,NA
29511,DX659,DX-5,DX-5.10,NA,NA
29512,DX659,DX-5,DX-5.10,NA,NA
29513,DX659,DX-5,DX-5.10,NA,NA
29514,DX659,DX-5,DX-5.10,NA,NA
29515,DX659,DX-5,DX-5.10,NA,NA
29520,DX659,DX-5,DX-5.10,NA,NA
29521,DX659,DX-5,DX-5.10,NA,NA
29522,DX659,DX-5,DX-5.10,NA,NA
29523,DX659,DX-5,DX-5.10,NA,NA
29524,DX659,DX-5,DX-5.10,NA,NA
29525,DX659,DX-5,DX-5.10,NA,NA
29530,DX659,DX-5,DX-5.10,NA,NA
29531,DX659,DX-5,DX-5.10,NA,NA
29532,DX659,DX-5,DX-5.10,NA,NA
29533,DX659,DX-5,DX-5.10,NA,NA
29534,DX659,DX-5,DX-5.10,NA,NA
29535,DX659,DX-5,DX-5.10,NA,NA
29540,DX659,DX-5,DX-5.10,NA,NA
29541,DX659,DX-5,DX-5.10,NA,NA
29542,DX659,DX-5,DX-5.10,NA,NA
29543,DX659,DX-5,DX-5.10,NA,NA
29544,DX659,DX-5,DX-5.10,NA,NA
29545,DX659,DX-5,DX-5.10,NA,NA
29550,DX659,DX-5,DX-5.10,NA,NA
29551,DX659,DX-5,DX-5.10,NA,NA
29552,DX659,DX-5,DX-5.10,NA,NA
29553,DX659,DX-5,DX-5.10,NA,NA
29554,DX659,DX-5,DX-5.10,NA,NA
29555,DX659,DX-5,DX-5.10,NA,NA
29560,DX659,DX-5,DX-5.10,NA,NA
29561,DX659,DX-5,DX-5.10,NA,NA
29562,DX659,DX-5,DX-5.10,NA,NA
29563,DX659,DX-5,DX-5.10,NA,NA
29564,DX659,DX-5,DX-5.10,NA,NA
29565,DX659,DX-5,DX-5.10,NA,NA
29570,DX659,DX-5,DX-5.10,NA,NA
29571,DX659,DX-5,DX-5.10,NA,NA
29572,DX659,DX-5,DX-5.10,NA,NA
29573,DX659,DX-5,DX-5.10,NA,NA
29574,DX659,DX-5,DX-5.10,NA,NA
29575,DX659,DX-5,DX-5.10,NA,NA
29580,DX659,DX-5,DX-5.10,NA,NA
29581,DX659,DX-5,DX-5.10,NA,NA
29582,DX659,DX-5,DX-5.10,NA,NA
29583,DX659,DX-5,DX-5.10,NA,NA
29584,DX659,DX-5,DX-5.10,NA,NA
29585,DX659,DX-5,DX-5.10,NA,NA
29590,DX659,DX-5,DX-5.10,NA,NA
29591,DX659,DX-5,DX-5.10,NA,NA
29592,DX659,DX-5,DX-5.10,NA,NA
29593,DX659,DX-5,DX-5.10,NA,NA
29594,DX659,DX-5,DX-5.10,NA,NA
29595,DX659,DX-5,DX-5.10,NA,NA
2970,DX659,DX-5,DX-5.10,NA,NA
2971,DX659,DX-5,DX-5.10,NA,NA
2972,DX659,DX-5,DX-5.10,NA,NA
2973,DX659,DX-5,DX-5.10,NA,NA
2978,DX659,DX-5,DX-5.10,NA,NA
2979,DX659,DX-5,DX-5.10,NA,NA
2980,DX659,DX-5,DX-5.10,NA,NA
2981,DX659,DX-5,DX-5.10,NA,NA
2982,DX659,DX-5,DX-5.10,NA,NA
2983,DX659,DX-5,DX-5.10,NA,NA
2984,DX659,DX-5,DX-5.10,NA,NA
2988,DX659,DX-5,DX-5.10,NA,NA
2989,DX659,DX-5,DX-5.10,NA,NA
2910,DX660,DX-5,DX-5.11,NA,NA
2911,DX660,DX-5,DX-5.11,NA,NA
2912,DX660,DX-5,DX-5.11,NA,NA
2913,DX660,DX-5,DX-5.11,NA,NA
2914,DX660,DX-5,DX-5.11,NA,NA
2915,DX660,DX-5,DX-5.11,NA,NA
2918,DX660,DX-5,DX-5.11,NA,NA
29181,DX660,DX-5,DX-5.11,NA,NA
29182,DX660,DX-5,DX-5.11,NA,NA
29189,DX660,DX-5,DX-5.11,NA,NA
2919,DX660,DX-5,DX-5.11,NA,NA
30300,DX660,DX-5,DX-5.11,NA,NA
30301,DX660,DX-5,DX-5.11,NA,NA
30302,DX660,DX-5,DX-5.11,NA,NA
30303,DX660,DX-5,DX-5.11,NA,NA
30390,DX660,DX-5,DX-5.11,NA,NA
30391,DX660,DX-5,DX-5.11,NA,NA
30392,DX660,DX-5,DX-5.11,NA,NA
30393,DX660,DX-5,DX-5.11,NA,NA
30500,DX660,DX-5,DX-5.11,NA,NA
30501,DX660,DX-5,DX-5.11,NA,NA
30502,DX660,DX-5,DX-5.11,NA,NA
30503,DX660,DX-5,DX-5.11,NA,NA
3575,DX660,DX-5,DX-5.11,NA,NA
4255,DX660,DX-5,DX-5.11,NA,NA
5353,DX660,DX-5,DX-5.11,NA,NA
53530,DX660,DX-5,DX-5.11,NA,NA
53531,DX660,DX-5,DX-5.11,NA,NA
5710,DX660,DX-5,DX-5.11,NA,NA
5711,DX660,DX-5,DX-5.11,NA,NA
5712,DX660,DX-5,DX-5.11,NA,NA
5713,DX660,DX-5,DX-5.11,NA,NA
76071,DX660,DX-5,DX-5.11,NA,NA
9800,DX660,DX-5,DX-5.11,NA,NA
2920,DX661,DX-5,DX-5.12,NA,NA
29211,DX661,DX-5,DX-5.12,NA,NA
29212,DX661,DX-5,DX-5.12,NA,NA
2922,DX661,DX-5,DX-5.12,NA,NA
29281,DX661,DX-5,DX-5.12,NA,NA
29282,DX661,DX-5,DX-5.12,NA,NA
29283,DX661,DX-5,DX-5.12,NA,NA
29284,DX661,DX-5,DX-5.12,NA,NA
29285,DX661,DX-5,DX-5.12,NA,NA
29289,DX661,DX-5,DX-5.12,NA,NA
2929,DX661,DX-5,DX-5.12,NA,NA
30400,DX661,DX-5,DX-5.12,NA,NA
30401,DX661,DX-5,DX-5.12,NA,NA
30402,DX661,DX-5,DX-5.12,NA,NA
30403,DX661,DX-5,DX-5.12,NA,NA
30410,DX661,DX-5,DX-5.12,NA,NA
30411,DX661,DX-5,DX-5.12,NA,NA
30412,DX661,DX-5,DX-5.12,NA,NA
30413,DX661,DX-5,DX-5.12,NA,NA
30420,DX661,DX-5,DX-5.12,NA,NA
30421,DX661,DX-5,DX-5.12,NA,NA
30422,DX661,DX-5,DX-5.12,NA,NA
30423,DX661,DX-5,DX-5.12,NA,NA
30430,DX661,DX-5,DX-5.12,NA,NA
30431,DX661,DX-5,DX-5.12,NA,NA
30432,DX661,DX-5,DX-5.12,NA,NA
30433,DX661,DX-5,DX-5.12,NA,NA
30440,DX661,DX-5,DX-5.12,NA,NA
30441,DX661,DX-5,DX-5.12,NA,NA
30442,DX661,DX-5,DX-5.12,NA,NA
30443,DX661,DX-5,DX-5.12,NA,NA
30450,DX661,DX-5,DX-5.12,NA,NA
30451,DX661,DX-5,DX-5.12,NA,NA
30452,DX661,DX-5,DX-5.12,NA,NA
30453,DX661,DX-5,DX-5.12,NA,NA
30460,DX661,DX-5,DX-5.12,NA,NA
30461,DX661,DX-5,DX-5.12,NA,NA
30462,DX661,DX-5,DX-5.12,NA,NA
30463,DX661,DX-5,DX-5.12,NA,NA
30470,DX661,DX-5,DX-5.12,NA,NA
30471,DX661,DX-5,DX-5.12,NA,NA
30472,DX661,DX-5,DX-5.12,NA,NA
30473,DX661,DX-5,DX-5.12,NA,NA
30480,DX661,DX-5,DX-5.12,NA,NA
30481,DX661,DX-5,DX-5.12,NA,NA
30482,DX661,DX-5,DX-5.12,NA,NA
30483,DX661,DX-5,DX-5.12,NA,NA
30490,DX661,DX-5,DX-5.12,NA,NA
30491,DX661,DX-5,DX-5.12,NA,NA
30492,DX661,DX-5,DX-5.12,NA,NA
30493,DX661,DX-5,DX-5.12,NA,NA
30520,DX661,DX-5,DX-5.12,NA,NA
30521,DX661,DX-5,DX-5.12,NA,NA
30522,DX661,DX-5,DX-5.12,NA,NA
30523,DX661,DX-5,DX-5.12,NA,NA
30530,DX661,DX-5,DX-5.12,NA,NA
30531,DX661,DX-5,DX-5.12,NA,NA
30532,DX661,DX-5,DX-5.12,NA,NA
30533,DX661,DX-5,DX-5.12,NA,NA
30540,DX661,DX-5,DX-5.12,NA,NA
30541,DX661,DX-5,DX-5.12,NA,NA
30542,DX661,DX-5,DX-5.12,NA,NA
30543,DX661,DX-5,DX-5.12,NA,NA
30550,DX661,DX-5,DX-5.12,NA,NA
30551,DX661,DX-5,DX-5.12,NA,NA
30552,DX661,DX-5,DX-5.12,NA,NA
30553,DX661,DX-5,DX-5.12,NA,NA
30560,DX661,DX-5,DX-5.12,NA,NA
30561,DX661,DX-5,DX-5.12,NA,NA
30562,DX661,DX-5,DX-5.12,NA,NA
30563,DX661,DX-5,DX-5.12,NA,NA
30570,DX661,DX-5,DX-5.12,NA,NA
30571,DX661,DX-5,DX-5.12,NA,NA
30572,DX661,DX-5,DX-5.12,NA,NA
30573,DX661,DX-5,DX-5.12,NA,NA
30580,DX661,DX-5,DX-5.12,NA,NA
30581,DX661,DX-5,DX-5.12,NA,NA
30582,DX661,DX-5,DX-5.12,NA,NA
30583,DX661,DX-5,DX-5.12,NA,NA
30590,DX661,DX-5,DX-5.12,NA,NA
30591,DX661,DX-5,DX-5.12,NA,NA
30592,DX661,DX-5,DX-5.12,NA,NA
30593,DX661,DX-5,DX-5.12,NA,NA
64830,DX661,DX-5,DX-5.12,NA,NA
64831,DX661,DX-5,DX-5.12,NA,NA
64832,DX661,DX-5,DX-5.12,NA,NA
64833,DX661,DX-5,DX-5.12,NA,NA
64834,DX661,DX-5,DX-5.12,NA,NA
65550,DX661,DX-5,DX-5.12,NA,NA
65551,DX661,DX-5,DX-5.12,NA,NA
65553,DX661,DX-5,DX-5.12,NA,NA
76072,DX661,DX-5,DX-5.12,NA,NA
76073,DX661,DX-5,DX-5.12,NA,NA
76075,DX661,DX-5,DX-5.12,NA,NA
7795,DX661,DX-5,DX-5.12,NA,NA
96500,DX661,DX-5,DX-5.12,NA,NA
96501,DX661,DX-5,DX-5.12,NA,NA
96502,DX661,DX-5,DX-5.12,NA,NA
96509,DX661,DX-5,DX-5.12,NA,NA
V6542,DX661,DX-5,DX-5.12,NA,NA
E9500,DX662,DX-5,DX-5.13,NA,NA
E9501,DX662,DX-5,DX-5.13,NA,NA
E9502,DX662,DX-5,DX-5.13,NA,NA
E9503,DX662,DX-5,DX-5.13,NA,NA
E9504,DX662,DX-5,DX-5.13,NA,NA
E9505,DX662,DX-5,DX-5.13,NA,NA
E9506,DX662,DX-5,DX-5.13,NA,NA
E9507,DX662,DX-5,DX-5.13,NA,NA
E9508,DX662,DX-5,DX-5.13,NA,NA
E9509,DX662,DX-5,DX-5.13,NA,NA
E9510,DX662,DX-5,DX-5.13,NA,NA
E9511,DX662,DX-5,DX-5.13,NA,NA
E9518,DX662,DX-5,DX-5.13,NA,NA
E9520,DX662,DX-5,DX-5.13,NA,NA
E9521,DX662,DX-5,DX-5.13,NA,NA
E9528,DX662,DX-5,DX-5.13,NA,NA
E9529,DX662,DX-5,DX-5.13,NA,NA
E9530,DX662,DX-5,DX-5.13,NA,NA
E9531,DX662,DX-5,DX-5.13,NA,NA
E9538,DX662,DX-5,DX-5.13,NA,NA
E9539,DX662,DX-5,DX-5.13,NA,NA
E954,DX662,DX-5,DX-5.13,NA,NA
E9550,DX662,DX-5,DX-5.13,NA,NA
E9551,DX662,DX-5,DX-5.13,NA,NA
E9552,DX662,DX-5,DX-5.13,NA,NA
E9553,DX662,DX-5,DX-5.13,NA,NA
E9554,DX662,DX-5,DX-5.13,NA,NA
E9555,DX662,DX-5,DX-5.13,NA,NA
E9556,DX662,DX-5,DX-5.13,NA,NA
E9557,DX662,DX-5,DX-5.13,NA,NA
E9559,DX662,DX-5,DX-5.13,NA,NA
E956,DX662,DX-5,DX-5.13,NA,NA
E9570,DX662,DX-5,DX-5.13,NA,NA
E9571,DX662,DX-5,DX-5.13,NA,NA
E9572,DX662,DX-5,DX-5.13,NA,NA
E9579,DX662,DX-5,DX-5.13,NA,NA
E9580,DX662,DX-5,DX-5.13,NA,NA
E9581,DX662,DX-5,DX-5.13,NA,NA
E9582,DX662,DX-5,DX-5.13,NA,NA
E9583,DX662,DX-5,DX-5.13,NA,NA
E9584,DX662,DX-5,DX-5.13,NA,NA
E9585,DX662,DX-5,DX-5.13,NA,NA
E9586,DX662,DX-5,DX-5.13,NA,NA
E9587,DX662,DX-5,DX-5.13,NA,NA
E9588,DX662,DX-5,DX-5.13,NA,NA
E9589,DX662,DX-5,DX-5.13,NA,NA
E959,DX662,DX-5,DX-5.13,NA,NA
V6284,DX662,DX-5,DX-5.13,NA,NA
3051,DX663,DX-5,DX-5.14,DX-5.14.2,NA
30510,DX663,DX-5,DX-5.14,DX-5.14.2,NA
30511,DX663,DX-5,DX-5.14,DX-5.14.2,NA
30512,DX663,DX-5,DX-5.14,DX-5.14.2,NA
30513,DX663,DX-5,DX-5.14,DX-5.14.2,NA
33392,DX663,DX-5,DX-5.14,DX-5.14.1,NA
7903,DX663,DX-5,DX-5.14,DX-5.14.2,NA
V110,DX663,DX-5,DX-5.14,DX-5.14.1,NA
V111,DX663,DX-5,DX-5.14,DX-5.14.1,NA
V112,DX663,DX-5,DX-5.14,DX-5.14.1,NA
V113,DX663,DX-5,DX-5.14,DX-5.14.2,NA
V114,DX663,DX-5,DX-5.14,DX-5.14.1,NA
V118,DX663,DX-5,DX-5.14,DX-5.14.1,NA
V119,DX663,DX-5,DX-5.14,DX-5.14.1,NA
V154,DX663,DX-5,DX-5.14,DX-5.14.1,NA
V1541,DX663,DX-5,DX-5.14,DX-5.14.1,NA
V1542,DX663,DX-5,DX-5.14,DX-5.14.1,NA
V1549,DX663,DX-5,DX-5.14,DX-5.14.1,NA
V1582,DX663,DX-5,DX-5.14,DX-5.14.1,NA
V6285,DX663,DX-5,DX-5.14,DX-5.14.1,NA
V663,DX663,DX-5,DX-5.14,DX-5.14.1,NA
V701,DX663,DX-5,DX-5.14,DX-5.14.1,NA
V702,DX663,DX-5,DX-5.14,DX-5.14.1,NA
V7101,DX663,DX-5,DX-5.14,DX-5.14.1,NA
V7102,DX663,DX-5,DX-5.14,DX-5.14.1,NA
V7109,DX663,DX-5,DX-5.14,DX-5.14.1,NA
V790,DX663,DX-5,DX-5.14,DX-5.14.1,NA
V791,DX663,DX-5,DX-5.14,DX-5.14.2,NA
V792,DX663,DX-5,DX-5.14,DX-5.14.1,NA
V793,DX663,DX-5,DX-5.14,DX-5.14.1,NA
V798,DX663,DX-5,DX-5.14,DX-5.14.1,NA
V799,DX663,DX-5,DX-5.14,DX-5.14.1,NA
29389,DX670,DX-5,DX-5.15,DX-5.15.8,NA
2939,DX670,DX-5,DX-5.15,DX-5.15.8,NA
30011,DX670,DX-5,DX-5.15,DX-5.15.7,NA
30012,DX670,DX-5,DX-5.15,DX-5.15.1,NA
30013,DX670,DX-5,DX-5.15,DX-5.15.1,NA
30014,DX670,DX-5,DX-5.15,DX-5.15.1,NA
30015,DX670,DX-5,DX-5.15,DX-5.15.1,NA
30016,DX670,DX-5,DX-5.15,DX-5.15.3,NA
30019,DX670,DX-5,DX-5.15,DX-5.15.3,NA
3006,DX670,DX-5,DX-5.15,DX-5.15.1,NA
3007,DX670,DX-5,DX-5.15,DX-5.15.7,NA
30081,DX670,DX-5,DX-5.15,DX-5.15.7,NA
30082,DX670,DX-5,DX-5.15,DX-5.15.7,NA
3021,DX670,DX-5,DX-5.15,DX-5.15.5,NA
3022,DX670,DX-5,DX-5.15,DX-5.15.5,NA
3023,DX670,DX-5,DX-5.15,DX-5.15.5,NA
3024,DX670,DX-5,DX-5.15,DX-5.15.5,NA
30250,DX670,DX-5,DX-5.15,DX-5.15.5,NA
30251,DX670,DX-5,DX-5.15,DX-5.15.5,NA
30252,DX670,DX-5,DX-5.15,DX-5.15.5,NA
30253,DX670,DX-5,DX-5.15,DX-5.15.5,NA
3026,DX670,DX-5,DX-5.15,DX-5.15.5,NA
30270,DX670,DX-5,DX-5.15,DX-5.15.5,NA
30271,DX670,DX-5,DX-5.15,DX-5.15.5,NA
30272,DX670,DX-5,DX-5.15,DX-5.15.5,NA
30273,DX670,DX-5,DX-5.15,DX-5.15.5,NA
30274,DX670,DX-5,DX-5.15,DX-5.15.5,NA
30275,DX670,DX-5,DX-5.15,DX-5.15.5,NA
30276,DX670,DX-5,DX-5.15,DX-5.15.5,NA
30279,DX670,DX-5,DX-5.15,DX-5.15.5,NA
30281,DX670,DX-5,DX-5.15,DX-5.15.5,NA
30282,DX670,DX-5,DX-5.15,DX-5.15.5,NA
30283,DX670,DX-5,DX-5.15,DX-5.15.5,NA
30284,DX670,DX-5,DX-5.15,DX-5.15.5,NA
30285,DX670,DX-5,DX-5.15,DX-5.15.5,NA
30289,DX670,DX-5,DX-5.15,DX-5.15.5,NA
3029,DX670,DX-5,DX-5.15,DX-5.15.5,NA
3060,DX670,DX-5,DX-5.15,DX-5.15.4,NA
3061,DX670,DX-5,DX-5.15,DX-5.15.4,NA
3062,DX670,DX-5,DX-5.15,DX-5.15.4,NA
3063,DX670,DX-5,DX-5.15,DX-5.15.4,NA
3064,DX670,DX-5,DX-5.15,DX-5.15.4,NA
30650,DX670,DX-5,DX-5.15,DX-5.15.4,NA
30651,DX670,DX-5,DX-5.15,DX-5.15.5,NA
30652,DX670,DX-5,DX-5.15,DX-5.15.4,NA
30653,DX670,DX-5,DX-5.15,DX-5.15.4,NA
30659,DX670,DX-5,DX-5.15,DX-5.15.4,NA
3066,DX670,DX-5,DX-5.15,DX-5.15.4,NA
3067,DX670,DX-5,DX-5.15,DX-5.15.4,NA
3068,DX670,DX-5,DX-5.15,DX-5.15.4,NA
3069,DX670,DX-5,DX-5.15,DX-5.15.4,NA
3071,DX670,DX-5,DX-5.15,DX-5.15.2,NA
30740,DX670,DX-5,DX-5.15,DX-5.15.6,NA
30741,DX670,DX-5,DX-5.15,DX-5.15.6,NA
30742,DX670,DX-5,DX-5.15,DX-5.15.6,NA
30743,DX670,DX-5,DX-5.15,DX-5.15.6,NA
30744,DX670,DX-5,DX-5.15,DX-5.15.6,NA
30745,DX670,DX-5,DX-5.15,DX-5.15.6,NA
30746,DX670,DX-5,DX-5.15,DX-5.15.6,NA
30747,DX670,DX-5,DX-5.15,DX-5.15.6,NA
30748,DX670,DX-5,DX-5.15,DX-5.15.6,NA
30749,DX670,DX-5,DX-5.15,DX-5.15.6,NA
30750,DX670,DX-5,DX-5.15,DX-5.15.2,NA
30751,DX670,DX-5,DX-5.15,DX-5.15.2,NA
30752,DX670,DX-5,DX-5.15,DX-5.15.2,NA
30753,DX670,DX-5,DX-5.15,DX-5.15.2,NA
30754,DX670,DX-5,DX-5.15,DX-5.15.2,NA
30759,DX670,DX-5,DX-5.15,DX-5.15.2,NA
30780,DX670,DX-5,DX-5.15,DX-5.15.7,NA
30781,DX670,DX-5,DX-5.15,DX-5.15.7,NA
30789,DX670,DX-5,DX-5.15,DX-5.15.7,NA
3101,DX670,DX-5,DX-5.15,DX-5.15.8,NA
316,DX670,DX-5,DX-5.15,DX-5.15.9,NA
64840,DX670,DX-5,DX-5.15,DX-5.15.9,NA
64841,DX670,DX-5,DX-5.15,DX-5.15.9,NA
64842,DX670,DX-5,DX-5.15,DX-5.15.9,NA
64843,DX670,DX-5,DX-5.15,DX-5.15.9,NA
64844,DX670,DX-5,DX-5.15,DX-5.15.9,NA
V402,DX670,DX-5,DX-5.15,DX-5.15.9,NA
V403,DX670,DX-5,DX-5.15,DX-5.15.9,NA
V4031,DX670,DX-5,DX-5.15,DX-5.15.9,NA
V4039,DX670,DX-5,DX-5.15,DX-5.15.9,NA
V409,DX670,DX-5,DX-5.15,DX-5.15.9,NA
V673,DX670,DX-5,DX-5.15,DX-5.15.9,NA
E9200,DX2601,DX-18,NA,NA,NA
E9201,DX2601,DX-18,NA,NA,NA
E9202,DX2601,DX-18,NA,NA,NA
E9203,DX2601,DX-18,NA,NA,NA
E9204,DX2601,DX-18,NA,NA,NA
E9205,DX2601,DX-18,NA,NA,NA
E9208,DX2601,DX-18,NA,NA,NA
E9209,DX2601,DX-18,NA,NA,NA
E966,DX2601,DX-18,NA,NA,NA
E974,DX2601,DX-18,NA,NA,NA
E986,DX2601,DX-18,NA,NA,NA
E8300,DX2602,DX-18,NA,NA,NA
E8301,DX2602,DX-18,NA,NA,NA
E8302,DX2602,DX-18,NA,NA,NA
E8303,DX2602,DX-18,NA,NA,NA
E8304,DX2602,DX-18,NA,NA,NA
E8305,DX2602,DX-18,NA,NA,NA
E8306,DX2602,DX-18,NA,NA,NA
E8307,DX2602,DX-18,NA,NA,NA
E8308,DX2602,DX-18,NA,NA,NA
E8309,DX2602,DX-18,NA,NA,NA
E8317,DX2602,DX-18,NA,NA,NA
E8320,DX2602,DX-18,NA,NA,NA
E8321,DX2602,DX-18,NA,NA,NA
E8322,DX2602,DX-18,NA,NA,NA
E8323,DX2602,DX-18,NA,NA,NA
E8324,DX2602,DX-18,NA,NA,NA
E8325,DX2602,DX-18,NA,NA,NA
E8326,DX2602,DX-18,NA,NA,NA
E8327,DX2602,DX-18,NA,NA,NA
E8328,DX2602,DX-18,NA,NA,NA
